Id,week,region_code,region_name,TauxGrippe,temp_avg,temp_min,temp_max,humidity_avg,dewpoint_avg,pressure_avg,wind_avg,wind_gust_max,rain_avg,snow_height_avg
5551,201151,24,CENTRE,36,7.187500000000021,-0.5,12.400000000000034,90.33928571428572,278.8223214285714,102716.51785714287,2.932142857142857,13.9,3.2,0.0
5552,201151,21,CHAMPAGNE-ARDENNE,13,5.971428571428597,-1.7999999999999545,11.100000000000023,87.76785714285714,277.225,102532.5,4.555357142857143,18.0,1.7428571428571427,0.0
5553,201151,94,CORSE,21,7.970535714285736,0.20000000000004547,16.900000000000034,65.15178571428571,274.4607142857143,101867.5,3.4633928571428574,18.0,2.8999999999999995,0.0
5554,201151,43,FRANCHE-COMTE,0,3.5571428571428783,-1.5,9.800000000000011,87.71428571428571,274.8464285714286,102546.07142857143,3.1285714285714286,12.3,2.0571428571428574,0.002727272727272727
5555,201151,23,HAUTE-NORMANDIE,22,6.8303571428571646,-2.099999999999966,11.300000000000011,91.375,278.625,102432.5,4.526785714285714,17.0,3.0142857142857147,0.0
5556,201151,91,LANGUEDOC-ROUSSILLON,74,10.208035714285739,1.7000000000000455,17.80000000000001,59.46428571428571,275.46875,102520.89285714286,5.920535714285714,27.3,0.15,0.0
5557,201151,74,LIMOUSIN,77,5.62545454545457,-0.7999999999999545,10.0,92.58181818181818,277.63545454545454,102862.72727272728,2.6690909090909094,11.3,3.6,0.0
5558,201151,41,LORRAINE,32,3.610714285714309,-0.5999999999999659,9.400000000000034,92.57142857142857,275.6607142857143,102455.35714285714,4.348214285714286,17.5,2.2857142857142856,0.03
5559,201151,73,MIDI-PYRENEES,38,6.777976190476214,-3.599999999999966,13.300000000000011,85.01190476190476,277.49583333333334,103064.16666666667,3.6476190476190475,24.2,3.2761904761904765,0.0
5560,201151,31,NORD-PAS-DE-CALAIS,0,6.580357142857167,-0.5,12.800000000000011,88.71428571428571,277.9642857142857,102163.39285714286,5.164285714285714,21.6,2.357142857142857,0.0
5561,201151,52,PAYS-DE-LA-LOIRE,30,8.766071428571449,2.5,13.0,89.0,280.1517857142857,102818.03571428571,2.9107142857142856,19.0,1.1428571428571428,0.0
5562,201151,22,PICARDIE,32,7.350000000000027,-1.099999999999966,10.800000000000011,86.69642857142857,278.4017857142857,102278.03571428571,5.144642857142857,22.6,1.8571428571428572,0.0
5563,201151,54,POITOU-CHARENTES,11,9.002678571428595,-0.5999999999999659,13.200000000000045,87.32142857142857,280.06517857142853,102899.55357142858,4.635714285714285,21.1,1.4714285714285715,0.0
5564,201151,93,PROVENCE-ALPES-COTE-D-AZUR,42,8.530357142857167,1.900000000000034,15.5,57.077380952380956,273.0910714285714,102050.41666666667,6.627380952380952,29.8,0.20952380952380953,0.0
5565,201151,11,ILE-DE-FRANCE,26,6.914285714285733,-1.7999999999999545,11.5,89.76785714285714,278.43571428571425,102496.07142857143,3.6553571428571425,15.9,2.442857142857143,0.0
5566,201151,82,RHONE-ALPES,69,3.293452380952402,-8.099999999999966,13.0,77.72023809523809,272.55833333333334,102617.32142857142,3.142857142857143,24.7,1.4380952380952383,0.005089285714285715
5567,201150,42,ALSACE,21,5.817857142857165,1.0,11.400000000000034,77.71428571428571,275.2642857142857,100725.0,5.439285714285715,24.2,2.6166666666666667,0.0
5568,201150,72,AQUITAINE,45,9.13904220779223,0.7000000000000455,15.5,82.41672077922078,279.26375,101663.94805194806,4.4779707792207795,27.3,11.507142857142858,0.0
5569,201150,83,AUVERGNE,13,5.0062500000000245,-3.599999999999966,12.300000000000011,75.27678571428572,274.02678571428567,101294.82142857143,5.1553571428571425,30.9,3.0023809523809524,0.013076923076923076
5570,201150,25,BASSE-NORMANDIE,11,6.553571428571454,2.6000000000000227,12.300000000000011,83.83928571428571,277.13392857142856,100443.39285714286,7.328571428571428,26.2,9.542857142857143,0.0
5571,201150,26,BOURGOGNE,10,5.425454545454565,-0.5,10.700000000000045,82.89090909090909,275.85,101022.54545454546,6.1018181818181825,24.7,6.385714285714285,0.0
5572,201150,53,BRETAGNE,75,7.53444616977228,1.5,13.600000000000023,80.09472049689441,277.3430900621118,100729.47204968944,7.207774725274725,32.4,12.45,0.0
5573,201150,24,CENTRE,71,6.941964285714313,1.0,13.0,83.66071428571428,277.44910714285714,100977.85714285713,6.1607142857142865,27.8,8.178571428571427,0.0
5574,201150,21,CHAMPAGNE-ARDENNE,65,6.167857142857166,-0.5,11.700000000000045,81.28571428571429,276.28214285714284,100727.85714285714,8.198214285714286,27.8,5.928571428571429,0.0
5575,201150,94,CORSE,21,12.09464285714288,3.0,18.400000000000034,63.65178571428571,277.9741071428572,101324.19642857142,4.799107142857142,36.5,3.9642857142857144,0.0
5576,201150,43,FRANCHE-COMTE,27,5.485714285714307,0.30000000000001137,12.200000000000045,80.80357142857143,275.4660714285714,100930.17857142857,4.898214285714286,29.8,4.0285714285714285,0.0
5577,201150,23,HAUTE-NORMANDIE,0,5.453571428571445,1.1000000000000227,12.100000000000023,88.83928571428571,276.85714285714283,100403.21428571429,6.519642857142857,24.2,8.242857142857142,0.0
5578,201150,91,LANGUEDOC-ROUSSILLON,101,8.778571428571452,2.7000000000000455,17.400000000000034,69.69642857142857,276.2991071428571,101642.85714285714,4.59375,25.7,0.07857142857142857,0.0
5579,201150,74,LIMOUSIN,93,5.533928571428598,-0.19999999999998863,9.700000000000045,89.73214285714286,277.0857142857143,101367.32142857143,5.4696428571428575,27.3,9.157142857142857,0.0
5580,201150,41,LORRAINE,12,4.351785714285737,-1.0,8.400000000000034,87.60714285714286,275.56964285714287,100698.03571428571,7.825,26.8,10.357142857142858,0.0
5581,201150,73,MIDI-PYRENEES,32,7.0291113760453605,-1.5,20.400000000000034,78.23208238302578,276.3945037666736,101835.12656368788,4.263949650977953,25.7,4.233333333333333,0.0
5582,201150,31,NORD-PAS-DE-CALAIS,118,5.237500000000024,1.0,11.600000000000023,86.75,276.31964285714287,100105.89285714286,6.8,25.7,12.385714285714286,0.00125
5583,201150,52,PAYS-DE-LA-LOIRE,3,8.019642857142882,1.900000000000034,13.700000000000045,83.28571428571429,278.3964285714286,100971.60714285714,5.842592592592593,28.8,11.200000000000001,0.0
5584,201150,22,PICARDIE,0,5.717857142857166,2.0,12.200000000000045,83.82142857142857,276.29464285714283,100202.85714285714,6.9053571428571425,26.2,10.814285714285715,0.0
5585,201150,54,POITOU-CHARENTES,0,9.217857142857165,1.3000000000000114,14.900000000000034,80.45535714285714,279.03214285714284,101203.92857142858,9.420535714285714,32.4,11.1,0.0
5586,201150,93,PROVENCE-ALPES-COTE-D-AZUR,27,10.352889610389632,2.0,16.0,59.77651515151515,275.4404653679654,101344.59199134198,6.596699134199135,31.9,0.13809523809523808,0.0
5587,201150,11,ILE-DE-FRANCE,48,6.469642857142881,1.400000000000034,12.700000000000045,84.25,277.0517857142857,100567.5,6.4053571428571425,23.7,6.6571428571428575,0.0
5588,201150,82,RHONE-ALPES,85,4.975000000000024,-6.099999999999966,12.700000000000045,75.23214285714285,273.92321428571427,101458.83928571429,3.367261904761905,24.2,3.876190476190476,0.0
5589,201149,42,ALSACE,26,6.005357142857166,-2.3999999999999773,11.5,79.96428571428571,275.82142857142856,101529.28571428571,4.258928571428571,20.1,5.5,0.0
5590,201149,72,AQUITAINE,42,10.835780423280447,0.8000000000000114,16.400000000000034,88.43981481481481,282.04398148148147,102140.72751322752,2.81276455026455,13.9,4.007142857142857,0.0
5591,201149,83,AUVERGNE,56,7.444642857142879,1.0,13.5,78.95535714285714,277.0419642857143,101931.96428571429,2.6401785714285717,15.4,0.7142857142857143,0.0
5592,201149,25,BASSE-NORMANDIE,7,7.321428571428597,3.1000000000000227,12.300000000000011,85.75,278.2035714285714,101462.85714285714,5.616363636363636,19.0,4.957142857142856,0.0
5593,201149,26,BOURGOGNE,28,7.174545454545478,2.6000000000000227,11.200000000000045,85.61818181818182,278.0263636363636,101786.36363636363,3.9854545454545454,13.9,3.3000000000000003,0.0
5594,201149,53,BRETAGNE,51,8.48154761904764,-0.6999999999999886,12.800000000000011,83.79166666666667,278.9422619047619,101628.15476190475,4.747023809523809,23.1,2.642857142857143,0.0
5595,201149,24,CENTRE,28,8.597321428571451,4.300000000000011,12.900000000000034,88.26785714285714,279.8669642857143,101771.33928571429,4.0964285714285715,17.0,2.8642857142857148,0.0
5596,201149,21,CHAMPAGNE-ARDENNE,58,6.619642857142881,-2.8999999999999773,10.900000000000034,85.75,277.50714285714287,101614.28571428571,5.398214285714286,20.1,4.0,0.0
5597,201149,94,CORSE,19,14.045535714285737,8.400000000000034,20.5,66.69642857142857,280.70000000000005,101796.42857142858,3.1348214285714286,19.5,0.5285714285714286,0.0
5598,201149,43,FRANCHE-COMTE,50,6.930357142857167,3.400000000000034,12.200000000000045,83.48214285714286,277.375,101665.53571428571,4.057142857142857,18.5,6.457142857142856,0.0
5599,201149,23,HAUTE-NORMANDIE,9,5.857142857142881,1.5,11.0,92.64285714285714,277.8803571428571,101423.21428571429,4.501785714285714,19.0,8.828571428571427,0.0
5600,201149,91,LANGUEDOC-ROUSSILLON,35,11.143699460916464,4.300000000000011,19.200000000000045,73.05896226415095,279.3185478436658,102099.15431266846,3.688982479784367,19.0,0.014285714285714287,0.0
5601,201149,74,LIMOUSIN,101,8.087500000000022,4.900000000000034,11.100000000000023,94.85714285714286,280.44642857142856,101992.85714285714,3.2803571428571425,13.9,6.285714285714286,0.0
5602,201149,41,LORRAINE,15,4.770370370370392,-1.0,9.0,89.12962962962963,276.2574074074074,101570.92592592593,5.12037037037037,18.0,6.728571428571429,0.0
5603,201149,73,MIDI-PYRENEES,11,9.071428571428596,0.9000000000000341,15.5,79.23214285714285,278.6059523809524,102270.17857142858,2.7785714285714285,16.5,1.4238095238095239,0.0
5604,201149,31,NORD-PAS-DE-CALAIS,83,5.416071428571449,-0.19999999999998863,11.300000000000011,79.57142857142857,275.1625,101133.03571428571,5.3,20.6,3.771428571428572,0.0
5605,201149,52,PAYS-DE-LA-LOIRE,9,9.133928571428592,3.6000000000000227,13.300000000000011,90.05357142857143,280.68392857142857,101783.03571428571,3.210714285714286,15.9,4.142857142857143,0.0
5606,201149,22,PICARDIE,23,6.970909090909112,1.3000000000000114,11.600000000000023,78.2,276.4754545454545,101212.72727272728,5.9781818181818185,21.6,6.471428571428572,0.0
5607,201149,54,POITOU-CHARENTES,0,10.98125000000002,5.7000000000000455,14.5,87.86607142857143,282.1276785714286,101912.41071428571,5.636607142857143,20.1,2.392857142857143,0.0
5608,201149,93,PROVENCE-ALPES-COTE-D-AZUR,26,11.491666666666688,3.900000000000034,18.30000000000001,66.17261904761905,278.1875,101792.08333333333,6.182142857142857,30.4,0.044444444444444446,0.0
5609,201149,11,ILE-DE-FRANCE,55,6.5642857142857425,-1.599999999999966,11.300000000000011,89.125,277.98214285714283,101533.39285714286,4.107142857142857,15.9,2.2857142857142856,0.0
5610,201149,82,RHONE-ALPES,94,6.401785714285736,-2.7999999999999545,14.5,80.14880952380953,276.1684523809524,102017.41071428571,2.000595238095238,14.4,2.085714285714286,0.0
5611,201148,42,ALSACE,22,7.239285714285741,0.30000000000001137,13.800000000000011,85.67857142857143,278.01785714285717,101938.39285714286,2.960714285714286,13.4,0.2857142857142857,0.0
5612,201148,72,AQUITAINE,75,9.828571428571454,0.9000000000000341,18.200000000000045,84.46428571428572,280.1848214285714,102208.92857142858,2.939285714285714,13.4,2.4714285714285715,0.0
5613,201148,83,AUVERGNE,59,7.919642857142882,-0.5999999999999659,16.700000000000045,79.90178571428572,277.6071428571429,102094.82142857143,2.873214285714286,15.9,1.1071428571428572,0.0
5614,201148,25,BASSE-NORMANDIE,3,9.339285714285738,1.2000000000000455,13.800000000000011,89.76785714285714,280.8589285714286,101512.85714285714,5.542857142857143,18.5,4.7,0.0
5615,201148,26,BOURGOGNE,21,7.94814814814817,3.1000000000000227,12.200000000000045,90.87037037037037,279.6333333333333,102060.92592592593,3.718518518518519,14.4,1.5571428571428572,0.0
5616,201148,53,BRETAGNE,167,10.67093073593076,3.400000000000034,14.900000000000034,87.41666666666667,281.733961038961,101548.45346320346,5.5015873015873025,24.2,5.071428571428572,0.0
5617,201148,24,CENTRE,10,9.441071428571451,0.6000000000000227,15.600000000000023,89.86607142857143,280.93482142857147,101921.07142857143,3.875,18.5,3.2642857142857142,0.0
5618,201148,21,CHAMPAGNE-ARDENNE,24,8.46607142857145,0.5,12.800000000000011,87.10714285714286,279.50357142857143,101859.46428571429,4.5625,18.0,1.9571428571428573,0.0
5619,201148,94,CORSE,14,13.076785714285736,7.100000000000023,19.30000000000001,75.75,281.84375,102307.41071428571,2.724107142857143,13.4,0.06190476190476191,0.0
5620,201148,43,FRANCHE-COMTE,114,7.1696428571428745,0.8000000000000114,13.200000000000045,85.39285714285714,277.9267857142857,102067.85714285714,2.5142857142857147,13.9,0.9428571428571428,0.0
5621,201148,23,HAUTE-NORMANDIE,22,8.191071428571453,1.7000000000000455,13.100000000000023,94.10714285714286,280.4160714285714,101556.42857142857,5.175,17.0,4.928571428571429,0.0
5622,201148,91,LANGUEDOC-ROUSSILLON,52,11.545039682539704,3.400000000000034,18.30000000000001,78.66600529100529,280.88227513227514,102253.0257936508,3.100198412698413,14.9,0.48095238095238096,0.0
5623,201148,74,LIMOUSIN,81,8.353571428571456,2.900000000000034,12.800000000000011,90.5,279.9517857142857,102121.42857142857,3.7285714285714286,14.9,3.4285714285714284,0.0
5624,201148,41,LORRAINE,46,7.67636363636366,2.1000000000000227,12.400000000000034,89.2,279.04818181818183,101869.09090909091,5.094545454545455,17.5,1.9857142857142855,
5625,201148,73,MIDI-PYRENEES,6,7.9398809523809755,0.7000000000000455,19.0,78.77380952380952,277.2654761904762,102325.53571428572,2.2452380952380953,13.4,0.5603174603174603,0.0
5626,201148,31,NORD-PAS-DE-CALAIS,126,7.7142857142857375,0.7000000000000455,12.800000000000011,88.33928571428571,279.0,101412.5,5.435714285714285,18.5,1.542857142857143,0.0
5627,201148,52,PAYS-DE-LA-LOIRE,0,10.876785714285742,4.600000000000023,15.100000000000023,91.53571428571429,282.62678571428575,101811.25,4.085714285714286,15.9,5.6571428571428575,0.0
5628,201148,22,PICARDIE,10,8.498214285714305,0.6000000000000227,13.800000000000011,88.75,279.8375,101429.28571428571,5.305357142857143,18.0,3.642857142857143,0.0
5629,201148,54,POITOU-CHARENTES,78,11.260714285714307,4.300000000000011,15.600000000000023,88.45194805194805,282.2962012987013,101996.2012987013,5.557142857142857,19.5,3.5988095238095235,0.0
5630,201148,93,PROVENCE-ALPES-COTE-D-AZUR,64,12.913095238095261,3.6000000000000227,18.100000000000023,79.52380952380952,282.4779761904762,102234.76190476191,3.964285714285714,22.6,1.8904761904761906,0.0
5631,201148,11,ILE-DE-FRANCE,29,8.633928571428594,3.8000000000000114,13.400000000000034,90.16071428571429,280.18035714285713,101723.39285714286,4.019642857142857,15.9,1.4000000000000001,0.0
5632,201148,82,RHONE-ALPES,43,8.279924242424263,-0.7999999999999545,16.200000000000045,79.23116883116883,277.81801948051947,102257.7775974026,2.406720779220779,21.1,1.2714285714285714,0.0
5633,201147,42,ALSACE,14,2.7607142857143097,-1.1999999999999886,9.100000000000023,93.21428571428571,274.87321428571425,102798.75,1.4017857142857142,10.8,0.028571428571428574,0.0
5634,201147,72,AQUITAINE,17,8.867857142857169,4.400000000000034,18.200000000000045,92.82142857142858,280.7973214285714,102580.44642857142,1.7875,7.2,0.014285714285714287,0.0
5635,201147,83,AUVERGNE,21,6.301785714285738,-4.399999999999977,16.200000000000045,83.75,276.63214285714287,102660.17857142857,1.2464285714285714,10.3,0.014285714285714287,0.0
5636,201147,25,BASSE-NORMANDIE,0,8.728571428571454,2.1000000000000227,15.0,92.07142857142857,280.6089285714286,102537.85714285714,3.5,11.3,0.1142857142857143,0.0
5637,201147,26,BOURGOGNE,50,5.6490909090909325,1.3000000000000114,14.400000000000034,90.07272727272728,277.1827272727273,102727.27272727272,1.8,6.2,0.0,0.0
5638,201147,53,BRETAGNE,26,10.403571428571452,0.9000000000000341,15.900000000000034,88.31547619047619,281.6059523809524,102533.80952380953,3.0749999999999997,14.4,0.15714285714285714,0.0
5639,201147,24,CENTRE,33,8.776785714285737,1.8000000000000114,17.30000000000001,91.3125,280.49285714285713,102652.5,1.7776785714285714,6.7,0.07142857142857142,0.0
5640,201147,21,CHAMPAGNE-ARDENNE,50,5.980357142857168,1.5,15.900000000000034,92.07142857142857,277.87857142857143,102695.53571428571,2.0375,8.2,0.2285714285714286,0.0
5641,201147,94,CORSE,14,13.606250000000024,7.0,20.80000000000001,77.9375,282.8178571428572,102171.16071428571,3.149107142857143,13.4,1.6785714285714286,0.0
5642,201147,43,FRANCHE-COMTE,81,3.2964285714285984,-1.2999999999999545,13.700000000000045,88.46428571428571,274.5678571428571,102799.46428571429,2.017857142857143,10.8,0.05714285714285715,0.0
5643,201147,23,HAUTE-NORMANDIE,0,7.8750000000000275,2.400000000000034,12.600000000000023,95.10714285714286,280.24821428571425,102562.32142857143,2.9339285714285714,11.8,0.2857142857142857,0.0
5644,201147,91,LANGUEDOC-ROUSSILLON,115,12.091071428571453,3.1000000000000227,19.700000000000045,75.5625,280.7035714285714,102368.57142857142,3.2232142857142856,15.4,11.978571428571428,0.0
5645,201147,74,LIMOUSIN,23,9.04905660377361,3.6000000000000227,16.30000000000001,83.15094339622641,279.2235849056604,102634.90566037736,2.077358490566038,8.7,0.06666666666666667,0.0
5646,201147,41,LORRAINE,6,3.7607142857143105,-1.7999999999999545,14.800000000000011,94.19642857142857,275.99642857142857,102742.67857142857,2.0571428571428574,10.8,0.2,0.0
5647,201147,73,MIDI-PYRENEES,5,8.384325396825421,-1.5,16.80000000000001,86.62544091710758,279.26926807760145,102570.41225749558,1.6992945326278661,11.3,0.2380952380952381,0.0
5648,201147,31,NORD-PAS-DE-CALAIS,68,7.44107142857145,0.9000000000000341,13.600000000000023,92.14285714285714,279.34285714285716,102463.57142857143,3.082142857142857,15.4,0.3714285714285715,0.0
5649,201147,52,PAYS-DE-LA-LOIRE,2,10.49107142857145,3.1000000000000227,16.100000000000023,93.78571428571429,282.61785714285713,102569.28571428571,1.7517857142857143,6.2,0.14285714285714285,0.0
5650,201147,22,PICARDIE,13,7.9071428571428815,2.3000000000000114,12.800000000000011,91.98214285714286,279.775,102493.21428571429,3.4250000000000003,14.9,0.34285714285714286,0.0
5651,201147,54,POITOU-CHARENTES,50,10.977337662337685,1.0,17.30000000000001,93.2926948051948,283.0156655844156,102615.58603896105,2.753733766233766,9.8,0.1119047619047619,0.0
5652,201147,93,PROVENCE-ALPES-COTE-D-AZUR,9,13.007738095238118,2.6000000000000227,19.200000000000045,68.80952380952381,280.2630952380952,102272.79761904762,4.492857142857143,25.7,0.047619047619047616,0.0
5653,201147,11,ILE-DE-FRANCE,23,8.055357142857165,2.900000000000034,13.800000000000011,94.25,280.30535714285713,102621.60714285714,2.025,9.3,0.1142857142857143,0.0
5654,201147,82,RHONE-ALPES,42,7.432738095238118,0.10000000000002274,16.100000000000023,69.95238095238095,274.69880952380953,102615.53571428571,3.329166666666666,17.5,0.0,0.0
5655,201146,42,ALSACE,9,3.8178571428571613,-0.2999999999999545,9.300000000000011,92.08928571428571,275.7875,102389.10714285714,1.5089285714285714,5.1,0.1142857142857143,0.0
5656,201146,72,AQUITAINE,62,12.024107142857165,3.7000000000000455,19.200000000000045,82.91964285714286,282.1169642857143,101657.05357142857,2.6624999999999996,14.4,0.31428571428571433,0.0
5657,201146,83,AUVERGNE,14,7.778857816711611,-3.5,16.0,77.42503369272237,276.91802560646903,101991.78571428571,2.0325471698113207,11.3,0.0,0.0
5658,201146,25,BASSE-NORMANDIE,7,8.132142857142881,1.0,14.600000000000023,88.55357142857143,279.39285714285717,101809.64285714286,3.564285714285714,8.7,0.0,0.0
5659,201146,26,BOURGOGNE,0,4.8339285714285944,1.400000000000034,13.0,95.76785714285714,277.3178571428571,102275.89285714286,1.1589285714285715,5.1,0.14285714285714285,0.0
5660,201146,53,BRETAGNE,103,11.560119047619068,6.2000000000000455,16.80000000000001,85.11309523809524,282.1928571428571,101543.63095238095,3.5127922077922076,12.9,0.6690476190476191,0.0
5661,201146,24,CENTRE,75,9.126785714285738,2.5,16.400000000000034,83.91071428571428,279.54196428571424,101894.46428571429,3.1937499999999996,8.7,0.24285714285714288,0.0
5662,201146,21,CHAMPAGNE-ARDENNE,60,6.9178571428571685,0.7000000000000455,14.900000000000034,86.21428571428571,277.75714285714287,102101.78571428571,2.0839285714285714,9.3,0.2285714285714286,0.0
5663,201146,94,CORSE,9,11.921428571428592,5.800000000000011,19.5,70.91071428571428,279.61249999999995,102115.17857142858,2.68125,11.8,0.07142857142857142,0.0
5664,201146,43,FRANCHE-COMTE,56,5.02321428571431,-1.7999999999999545,11.900000000000034,80.58928571428571,274.8517857142857,102349.82142857143,2.157142857142857,7.7,0.0,0.0
5665,201146,23,HAUTE-NORMANDIE,12,5.417857142857161,1.0,11.700000000000045,97.33928571428571,278.15,101974.46428571429,3.2160714285714285,8.2,0.2571428571428572,0.0
5666,201146,91,LANGUEDOC-ROUSSILLON,122,13.26071428571431,7.5,18.30000000000001,81.75892857142857,283.22767857142856,101974.28571428571,3.6937499999999996,17.0,5.828571428571428,0.0
5667,201146,74,LIMOUSIN,5,11.014285714285732,5.300000000000011,16.100000000000023,73.39285714285714,279.3892857142857,101838.21428571429,2.9267857142857143,9.3,0.05714285714285715,0.0
5668,201146,41,LORRAINE,10,4.217857142857165,-0.0999999999999659,15.200000000000045,96.01785714285714,276.7,102288.57142857143,1.9589285714285716,5.7,0.2857142857142857,0.0
5669,201146,73,MIDI-PYRENEES,5,11.383333333333356,1.900000000000034,19.100000000000023,78.17261904761905,280.59166666666664,101703.63095238095,2.4970238095238093,17.5,0.39999999999999997,0.0
5670,201146,31,NORD-PAS-DE-CALAIS,51,4.901785714285738,-2.099999999999966,11.400000000000034,95.03571428571429,277.2892857142857,102082.32142857143,2.4250000000000003,8.2,0.08571428571428573,0.0
5671,201146,52,PAYS-DE-LA-LOIRE,19,11.971428571428593,7.400000000000034,16.700000000000045,81.57142857142857,281.9125,101613.21428571429,3.335714285714286,9.3,0.17142857142857143,0.0
5672,201146,22,PICARDIE,17,4.794545454545479,-0.2999999999999545,11.300000000000011,96.72727272727273,277.4590909090909,102010.72727272728,3.8236363636363633,10.3,0.2571428571428572,0.0
